candidate_id,window_size,alphabet_size,suffix_max_order,suffix_min_context_count,suffix_smoothing_alpha,anomaly_threshold,scenario,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,f1_score_min,num_contexts_mean,transition_density_mean
80,3,5,2,2,0.1,0.7,gaussian_noise,0.4816939690339854,0.07935797427738044,0.2253304224868507,0.09381451831611601,0.4326496350303682,0.2847186589077938,0.2895611422645036,0.14008220785002626,0.13539651837524178,162.4,0.04762530425391359
80,3,5,2,2,0.1,0.7,original,0.4869172039479044,0.08246418817865325,0.22434315761052873,0.09378003239353332,0.41361821944222965,0.2682572457452793,0.28414972137041145,0.13632693200242318,0.13529411764705881,162.4,0.04762530425391359
80,3,5,2,2,0.1,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,162.4,0.04762530425391359
81,3,5,2,2,0.1,0.9,gaussian_noise,0.3715686643127278,0.1294447411314066,0.2709578494668069,0.08106365334319908,0.7955784984850185,0.24148054521480194,0.40342864317097044,0.11920139880939612,0.2576769025367156,162.4,0.04762530425391359
81,3,5,2,2,0.1,0.9,original,0.3718318835253382,0.12902091934801974,0.2706455634924006,0.08079235675486728,0.7925822017730895,0.2390474267240979,0.4027213729556717,0.11864967640865685,0.2576769025367156,162.4,0.04762530425391359
81,3,5,2,2,0.1,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,162.4,0.04762530425391359
82,3,5,2,2,0.5,0.5,gaussian_noise,0.5176745515714316,0.077832844477743,0.23128897247966274,0.09185559335838492,0.39120277150985927,0.2741170170122411,0.2810417309944922,0.1381883290060564,0.11912225705329153,162.4,0.04762530425391359
82,3,5,2,2,0.5,0.5,original,0.5210229381460907,0.07669096035860161,0.22727916848439658,0.08951624951415586,0.36917881856164586,0.25714165643418874,0.27205713482236715,0.13293397056993872,0.12275132275132275,162.4,0.04762530425391359
82,3,5,2,2,0.5,0.5,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,162.4,0.04762530425391359
83,3,5,2,2,0.5,0.7,gaussian_noise,0.45886699130009323,0.1082531818683679,0.2569451426376827,0.09402522844080648,0.5469182689854498,0.24637667768280866,0.34609249822923793,0.12788629817982092,0.13469735720375106,162.4,0.04762530425391359
83,3,5,2,2,0.5,0.7,original,0.46260992332874473,0.11321402869481234,0.25637939777633356,0.09650174713083633,0.5293931128114326,0.23215009104036696,0.34201450007261547,0.1274408515740448,0.13504273504273503,162.4,0.04762530425391359
83,3,5,2,2,0.5,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,162.4,0.04762530425391359
84,3,5,2,2,0.5,0.9,gaussian_noise,0.37397830286694467,0.132661137760017,0.273385301059638,0.08401809666112313,0.8075187969924812,0.25168573187104715,0.4077371276327111,0.12413910205144207,0.2576769025367156,162.4,0.04762530425391359
84,3,5,2,2,0.5,0.9,original,0.3743753908881227,0.1324086174745684,0.27330646708577866,0.08402055297694824,0.806015037593985,0.25051125166699345,0.40749601129680657,0.12410092126716726,0.2576769025367156,162.4,0.04762530425391359
84,3,5,2,2,0.5,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,162.4,0.04762530425391359
85,3,5,3,1,0.1,0.5,gaussian_noise,0.5567430542694837,0.0698520553348095,0.22856028941383078,0.08881497335321406,0.3166807758966404,0.2252411902008609,0.2545659741876404,0.12948567702184266,0.11727416798732171,381.8,0.04121475250848815
85,3,5,3,1,0.1,0.5,original,0.5597029145887424,0.06717347472886466,0.22202200110611905,0.08296834915654128,0.29168047039099965,0.2057315472497337,0.24162255602909868,0.12013498485447849,0.11483253588516747,381.8,0.04121475250848815
85,3,5,3,1,0.1,0.5,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
86,3,5,3,1,0.1,0.7,gaussian_noise,0.47628110301420284,0.08170198841855957,0.23077627843355186,0.09395817384178934,0.45765114390173894,0.292369148390471,0.3005041705654207,0.14111381320829264,0.14325581395348838,381.8,0.04121475250848815
86,3,5,3,1,0.1,0.7,original,0.4797758825194339,0.08481601199448227,0.23016217129093602,0.09431710942957482,0.44411854999466877,0.28185664343686795,0.2967843070762791,0.13879685626501817,0.14473684210526316,381.8,0.04121475250848815
86,3,5,3,1,0.1,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
87,3,5,3,1,0.1,0.9,gaussian_noise,0.3711739281685285,0.1293499609180115,0.2715984414138836,0.08078876448062425,0.8010810608611079,0.243725554492063,0.40479960930990594,0.11902450392684132,0.2598267821452365,381.8,0.04121475250848815
87,3,5,3,1,0.1,0.9,original,0.37156951005486494,0.1288352111727808,0.2715122847326539,0.08058640812135429,0.799584782852654,0.24251792230672095,0.40453015995199976,0.11868114302667329,0.2598267821452365,381.8,0.04121475250848815
87,3,5,3,1,0.1,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
88,3,5,3,1,0.5,0.5,gaussian_noise,0.487691353874202,0.07892255549501981,0.2314563647855618,0.09373318249296048,0.446644797126997,0.2957641665598176,0.2975165101929604,0.14302390014699562,0.13463414634146342,381.8,0.04121475250848815
88,3,5,3,1,0.5,0.5,original,0.4898503326459701,0.08127830902682644,0.22918963581411309,0.09433545747411695,0.43160720314203455,0.28758244923438275,0.2919844119071112,0.14166251033655416,0.13452027695351138,381.8,0.04121475250848815
88,3,5,3,1,0.5,0.5,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
89,3,5,3,1,0.5,0.7,gaussian_noise,0.43954688078530635,0.11712581726574502,0.2564852082802705,0.09275972545302902,0.5798961989781093,0.2534373699803381,0.3524624435132913,0.12821477456104569,0.14446227929373998,381.8,0.04121475250848815
89,3,5,3,1,0.5,0.7,original,0.4431506801495896,0.12029268878344115,0.2566100093458462,0.09361836102618164,0.5673835741324129,0.24135397940453845,0.350276308063949,0.12686547473493467,0.14743589743589744,381.8,0.04121475250848815
89,3,5,3,1,0.5,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
90,3,5,3,1,0.5,0.9,gaussian_noise,0.3734496979141778,0.1323946224135725,0.27379402587125157,0.08346562093699429,0.8115288220551378,0.2525452870089635,0.4086436418145153,0.12343312517571363,0.2598267821452365,381.8,0.04121475250848815
90,3,5,3,1,0.5,0.9,original,0.3739791486090818,0.1320511674135411,0.2738830186336599,0.08346452071737834,0.8110275689223057,0.25212335002831415,0.40870507257989985,0.12344463015579965,0.2598267821452365,381.8,0.04121475250848815
90,3,5,3,1,0.5,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
91,3,5,3,2,0.1,0.5,gaussian_noise,0.559821546590977,0.06850387018019469,0.2291455735523224,0.09002027822287809,0.31216949770115165,0.21978305442556378,0.2537035198180978,0.12942080284624566,0.11746031746031746,381.8,0.04121475250848815
91,3,5,3,2,0.1,0.5,original,0.5614444900266314,0.06674018548412702,0.2213703334970294,0.08317765751954322,0.2856691734920358,0.19815078395276714,0.23934053973669486,0.11846168300962634,0.11501597444089456,381.8,0.04121475250848815
91,3,5,3,2,0.1,0.5,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
92,3,5,3,2,0.1,0.7,gaussian_noise,0.47640929740920557,0.08210889833547615,0.2304339179401437,0.09477484041564145,0.45664863763607483,0.293509921585536,0.29996367246178446,0.14212835845026456,0.13979496738117428,381.8,0.04121475250848815
92,3,5,3,2,0.1,0.7,original,0.4805704086875916,0.08541884330723977,0.2301954503783413,0.09553765313712441,0.4431160437290046,0.2829798690942867,0.29656577833525277,0.14013711482830318,0.14124293785310735,381.8,0.04121475250848815
92,3,5,3,2,0.1,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
93,3,5,3,2,0.1,0.9,gaussian_noise,0.37090255774790437,0.12967852400897914,0.2712991508677691,0.08122862828394581,0.8000785545954437,0.24533655717320096,0.4043352535479701,0.11973390532945966,0.25750500333555704,381.8,0.04121475250848815
93,3,5,3,2,0.1,0.9,original,0.3712981396342408,0.1291661225346976,0.2712129941865394,0.08102697264359998,0.7985822765869898,0.24412921362038556,0.4040658041900638,0.11939127463774851,0.25750500333555704,381.8,0.04121475250848815
93,3,5,3,2,0.1,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
94,3,5,3,2,0.5,0.5,gaussian_noise,0.4886315328624299,0.07839418626291028,0.23128043883904303,0.09431829620262656,0.44514103772850067,0.29600954044864725,0.2970034366861728,0.14371438654489224,0.13150147203140333,381.8,0.04121475250848815
94,3,5,3,2,0.5,0.5,original,0.4913178356604547,0.08112487464491891,0.2293599983051254,0.09545010796342375,0.43010344374353837,0.2877966054992908,0.29178221514986624,0.14279604190662834,0.13108242303872888,381.8,0.04121475250848815
94,3,5,3,2,0.5,0.5,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
95,3,5,3,2,0.5,0.7,gaussian_noise,0.43927551036468226,0.11759778261628782,0.256062134850204,0.09361706644269671,0.5788936927124452,0.2551932139512114,0.3518658075902346,0.12942588308681097,0.1414790996784566,381.8,0.04121475250848815
95,3,5,3,2,0.5,0.7,original,0.44314704734610066,0.12113667945815461,0.2563727131433462,0.09468748922755432,0.5663810678667488,0.24310675971972967,0.34983995988907546,0.12823079263964993,0.14446227929373998,381.8,0.04121475250848815
95,3,5,3,2,0.5,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
96,3,5,3,2,0.5,0.9,gaussian_noise,0.3731783274935536,0.13272146467384813,0.273494735325137,0.08390124110620713,0.8105263157894737,0.254151897944366,0.40817928605257947,0.12413530697453966,0.25750500333555704,381.8,0.04121475250848815
96,3,5,3,2,0.5,0.9,original,0.3737077781884577,0.13238021434324157,0.2735837280875454,0.08390054341943627,0.8100250626566415,0.25373015704536905,0.4082407168179639,0.12414703409927531,0.25750500333555704,381.8,0.04121475250848815
96,3,5,3,2,0.5,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,381.8,0.04121475250848815
97,3,5,4,1,0.1,0.5,gaussian_noise,0.538525374798061,0.06758846611674545,0.23004961799421914,0.09338232422842137,0.36121871284083584,0.25929102480602234,0.2712109361239063,0.1388982929353242,0.11970802919708029,775.6,0.03762225231087829
97,3,5,4,1,0.1,0.5,original,0.5402729250249021,0.06561295949021184,0.22240436137026226,0.08787500308865713,0.3317096291553315,0.23558554797369866,0.2569282724365506,0.1292838230791536,0.11504424778761062,775.6,0.03762225231087829
97,3,5,4,1,0.1,0.5,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
98,3,5,4,1,0.1,0.7,gaussian_noise,0.4635795029653805,0.08830391022119273,0.2349571745563181,0.08935795972254179,0.4866501777576408,0.29138165698388896,0.3106585340464789,0.1348031638508369,0.15026833631484796,775.6,0.03762225231087829
98,3,5,4,1,0.1,0.7,original,0.46586172254325353,0.08692689913760597,0.23285404907929935,0.08719583118320981,0.4716387686378264,0.2799410968710096,0.3056212808716894,0.1306970506729682,0.15162454873646208,775.6,0.03762225231087829
98,3,5,4,1,0.1,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
99,3,5,4,1,0.1,0.9,gaussian_noise,0.3909478766261804,0.12840346444883668,0.26577222994983274,0.1050282870668524,0.7564657913440318,0.32969984967461896,0.3927294054209784,0.15882998366933415,0.1469090909090909,775.6,0.03762225231087829
99,3,5,4,1,0.1,0.9,original,0.3948286111394721,0.1261048511455442,0.26681246556535526,0.10450918734079605,0.7554670257733888,0.3288876389339612,0.3937210133598009,0.15822470656960158,0.14744525547445256,775.6,0.03762225231087829
99,3,5,4,1,0.1,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
100,3,5,4,1,0.5,0.5,gaussian_noise,0.46290881351052454,0.08478879219702097,0.23448465520103506,0.09239330965702369,0.4926103642625378,0.3004054246910351,0.3118973999295497,0.14066455295818892,0.1476147614761476,775.6,0.03762225231087829
100,3,5,4,1,0.5,0.5,original,0.46558688004196414,0.08665779893707011,0.23374757980797076,0.09310591618545798,0.481580295324607,0.2927804619536989,0.308970816706793,0.13980446936693647,0.1468721668177697,775.6,0.03762225231087829
100,3,5,4,1,0.5,0.5,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
101,3,5,4,1,0.5,0.7,gaussian_noise,0.42761978791378275,0.12078316646108955,0.2564209826664613,0.0931577435858745,0.6043677884927079,0.2623834482526531,0.3571512323140677,0.13069768931980494,0.1484375,775.6,0.03762225231087829
101,3,5,4,1,0.5,0.7,original,0.4306873665925196,0.12259646828939949,0.2561626621103789,0.09298141452553382,0.5918626450370539,0.2495282167226815,0.3547722162779014,0.12842526205062677,0.15120810600155885,775.6,0.03762225231087829
101,3,5,4,1,0.5,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
102,3,5,4,1,0.5,0.9,gaussian_noise,0.3702449126579975,0.12942721743105814,0.27170747108550486,0.08052815686435558,0.8040848389630794,0.24519231017232296,0.405256154676794,0.11877067499206234,0.26081170991350633,775.6,0.03762225231087829
102,3,5,4,1,0.5,0.9,original,0.3707743633529016,0.1290753320867171,0.27174028435385034,0.08046520256199154,0.8030860733924363,0.2443425010081171,0.40518698915563095,0.1186435780727488,0.26081170991350633,775.6,0.03762225231087829
102,3,5,4,1,0.5,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
103,3,5,4,2,0.1,0.5,gaussian_noise,0.5425418795802363,0.06536958141861696,0.23012529683687175,0.09430337759197123,0.35370739723839695,0.25213299222247676,0.2693128262945699,0.13857692698686622,0.11988304093567251,775.6,0.03762225231087829
103,3,5,4,2,0.1,0.5,original,0.5432178986636295,0.06439597304428647,0.22140630930951524,0.08756804134259187,0.32270203554443855,0.22718568636228526,0.2535626151374837,0.12739708691601656,0.11538461538461539,775.6,0.03762225231087829
103,3,5,4,2,0.1,0.5,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
104,3,5,4,2,0.1,0.7,gaussian_noise,0.46437584553528255,0.08825799179141443,0.23467719161761352,0.09059358033016135,0.4851464183591446,0.29317680010495173,0.3100899063087329,0.13643026226871438,0.14555256064690028,775.6,0.03762225231087829
104,3,5,4,2,0.1,0.7,original,0.46745977182971965,0.08733917483733389,0.23303460806271986,0.08890775570736618,0.47013500923933016,0.28170898093879543,0.3054373334719501,0.13265150960011687,0.1468721668177697,775.6,0.03762225231087829
104,3,5,4,2,0.1,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
105,3,5,4,2,0.1,0.9,gaussian_noise,0.3905408209952442,0.1291445459132824,0.2652193935304436,0.10609791175320012,0.7549620319455355,0.3325740917559183,0.3919190158105888,0.16040035206090397,0.14285714285714285,775.6,0.03762225231087829
105,3,5,4,2,0.1,0.9,original,0.39442155550853586,0.12686132098440345,0.26625710387807705,0.10559232456807854,0.7539632663748924,0.3317632588421733,0.39290789496425205,0.15980923612059544,0.1433796634967081,775.6,0.03762225231087829
105,3,5,4,2,0.1,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
106,3,5,4,2,0.5,0.5,gaussian_noise,0.4645171406736518,0.08390502349007772,0.234383014790177,0.09333326479553863,0.49060535173120956,0.30132720293584014,0.31139389292057224,0.14190469311402693,0.14337568058076225,775.6,0.03762225231087829
106,3,5,4,2,0.5,0.5,original,0.46785790617475725,0.0865510460461151,0.2340785909124734,0.09463011919187252,0.47957528279327866,0.29369086111545695,0.30885125353885057,0.14151094562955172,0.14233576642335766,775.6,0.03762225231087829
106,3,5,4,2,0.5,0.5,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
107,3,5,4,2,0.5,0.7,gaussian_noise,0.42721273228284656,0.1214884913049083,0.25581130066811086,0.09437533473624755,0.6028640290942117,0.2650157445394027,0.35628127342604893,0.13243715887946994,0.14408770555990602,775.6,0.03762225231087829
107,3,5,4,2,0.5,0.7,original,0.4306819173872862,0.12387864674766541,0.2558177254268479,0.09452048589139264,0.5903588856385575,0.2521641250403837,0.35413993998626403,0.1304177526534444,0.146875,775.6,0.03762225231087829
107,3,5,4,2,0.5,0.7,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
108,3,5,4,2,0.5,0.9,gaussian_noise,0.3698378570270613,0.1299168817594092,0.271259261947567,0.0811868802823428,0.8025810795645831,0.24760195616230984,0.40456047936075945,0.11983367283738389,0.25733333333333336,775.6,0.03762225231087829
108,3,5,4,2,0.5,0.9,original,0.37036730772196536,0.12956840547430873,0.2712920752159125,0.08112466377969356,0.80158231399394,0.24675283740795995,0.4044913138395964,0.11970720209606024,0.25733333333333336,775.6,0.03762225231087829
108,3,5,4,2,0.5,0.9,unseen_data,0.23428571428571426,0.30119565212943894,0.23428571428571426,0.30119565212943894,0.6,0.5477225575051661,0.3075968992248062,0.37091156101500217,0.0,775.6,0.03762225231087829
109,4,3,2,1,0.1,0.5,gaussian_noise,0.6291404528082908,0.07355573289730283,0.4932290474480441,0.2389967981339585,0.26107165968294765,0.21855108546345992,0.304562664861528,0.20296450456911208,0.0817717206132879,105.8,0.062082445274389456
109,4,3,2,1,0.1,0.5,original,0.6256376300317872,0.06940251733300626,0.4892191625311443,0.23886615102098216,0.24602784364417202,0.1964098702377887,0.29308022272556133,0.19168597584600258,0.08620689655172414,105.8,0.062082445274389456
109,4,3,2,1,0.1,0.5,unseen_data,0.1391304347826087,0.3111051099130142,0.13636363636363635,0.30491836056815314,0.2,0.4472135954999579,0.16216216216216217,0.3626056179729389,0.0,105.8,0.062082445274389456
110,4,3,2,1,0.1,0.7,gaussian_noise,0.611575620681592,0.12993294159042046,0.4864595174172065,0.2434786756907201,0.38296455770759014,0.27746694427916363,0.38714091138964285,0.2274046927342986,0.10626702997275204,105.8,0.062082445274389456
110,4,3,2,1,0.1,0.7,original,0.6066492890061344,0.12447412102526441,0.47853254248673593,0.23588620345660252,0.36644568580792436,0.26111737402798985,0.3742717937214225,0.22074490772867036,0.11248285322359397,105.8,0.062082445274389456
110,4,3,2,1,0.1,0.7,unseen_data,0.13043478260869565,0.2916610405434508,0.13043478260869565,0.2916610405434508,0.2,0.4472135954999579,0.15789473684210525,0.35306336486838785,0.0,105.8,0.062082445274389456
111,4,3,2,1,0.1,0.9,gaussian_noise,0.5664477848627131,0.1540853202769408,0.38979388225653305,0.2229635984246702,0.4800092593862294,0.3343198167155167,0.4211306158108824,0.25122499059944386,0.12213740458015267,105.8,0.062082445274389456
111,4,3,2,1,0.1,0.9,original,0.5694973760321849,0.1497865738308025,0.39034840448178026,0.21857884483436887,0.47903421597877527,0.33489548680413395,0.4212279684844754,0.24957801206853542,0.1357234314980794,105.8,0.062082445274389456
111,4,3,2,1,0.1,0.9,unseen_data,0.13043478260869565,0.2916610405434508,0.13043478260869565,0.2916610405434508,0.2,0.4472135954999579,0.15789473684210525,0.35306336486838785,0.0,105.8,0.062082445274389456
112,4,3,2,1,0.5,0.5,gaussian_noise,0.6120185863560704,0.1144126098672704,0.4821471776678553,0.24053903657862194,0.35348789959787996,0.25260182384947416,0.3692056596182115,0.21498113582017986,0.10057471264367816,105.8,0.062082445274389456
112,4,3,2,1,0.5,0.5,original,0.6069372394344905,0.10971154791197026,0.4764051038807365,0.24058435679428944,0.3324527681283082,0.23317911121397808,0.3527922156149799,0.2089227303513052,0.1023391812865497,105.8,0.062082445274389456
112,4,3,2,1,0.5,0.5,unseen_data,0.13043478260869565,0.2916610405434508,0.13043478260869565,0.2916610405434508,0.2,0.4472135954999579,0.15789473684210525,0.35306336486838785,0.0,105.8,0.062082445274389456
113,4,3,2,1,0.5,0.7,gaussian_noise,0.6117488909819953,0.14115542349170568,0.49126944131103906,0.24072190376633426,0.44692655261931213,0.2926523851066657,0.42859104113344537,0.22390076704307565,0.11488250652741515,105.8,0.062082445274389456
113,4,3,2,1,0.5,0.7,original,0.6101953651025526,0.13496579615988216,0.4955431077561638,0.24415290929051756,0.43392143402388805,0.2781361611907738,0.42070977958839106,0.21603266542582975,0.12368421052631579,105.8,0.062082445274389456
113,4,3,2,1,0.5,0.7,unseen_data,0.13043478260869565,0.2916610405434508,0.13043478260869565,0.2916610405434508,0.2,0.4472135954999579,0.15789473684210525,0.35306336486838785,0.0,105.8,0.062082445274389456
114,4,3,2,1,0.5,0.9,gaussian_noise,0.566269053852883,0.15401825760035986,0.3895820066275273,0.222879707223587,0.4800092593862294,0.3343198167155167,0.4210154618356232,0.2511912803001492,0.12213740458015267,105.8,0.062082445274389456
114,4,3,2,1,0.5,0.9,original,0.5693186450223547,0.14972080276626093,0.3901346466404122,0.21849210720842843,0.47903421597877527,0.33489548680413395,0.42111256100618677,0.24954445078540424,0.1357234314980794,105.8,0.062082445274389456
114,4,3,2,1,0.5,0.9,unseen_data,0.13043478260869565,0.2916610405434508,0.13043478260869565,0.2916610405434508,0.2,0.4472135954999579,0.15789473684210525,0.35306336486838785,0.0,105.8,0.062082445274389456
115,4,3,2,2,0.1,0.5,gaussian_noise,0.6293129627071876,0.07414667678090239,0.4927665146692787,0.24086416085655826,0.2605704065501156,0.21912921824369888,0.3041706538304906,0.2042707659760009,0.07849829351535836,105.8,0.062082445274389456
115,4,3,2,2,0.1,0.5,original,0.6258101399306838,0.06986763196263221,0.4887331966279335,0.24064819638866408,0.24552659051133996,0.1969971620965018,0.2926678161768633,0.19293165543415597,0.08290155440414508,105.8,0.062082445274389456
115,4,3,2,2,0.1,0.5,unseen_data,0.1391304347826087,0.3111051099130142,0.13636363636363635,0.30491836056815314,0.2,0.4472135954999579,0.16216216216216217,0.3626056179729389,0.0,105.8,0.062082445274389456
116,4,3,2,2,0.1,0.7,gaussian_noise,0.611575620681592,0.12993294159042046,0.4864595174172065,0.2434786756907201,0.38296455770759014,0.27746694427916363,0.38714091138964285,0.2274046927342986,0.10626702997275204,105.8,0.062082445274389456
116,4,3,2,2,0.1,0.7,original,0.6066492890061344,0.12447412102526441,0.47853254248673593,0.23588620345660252,0.36644568580792436,0.26111737402798985,0.3742717937214225,0.22074490772867036,0.11248285322359397,105.8,0.062082445274389456
116,4,3,2,2,0.1,0.7,unseen_data,0.13043478260869565,0.2916610405434508,0.13043478260869565,0.2916610405434508,0.2,0.4472135954999579,0.15789473684210525,0.35306336486838785,0.0,105.8,0.062082445274389456
117,4,3,2,2,0.1,0.9,gaussian_noise,0.5664477848627131,0.1540853202769408,0.38979388225653305,0.2229635984246702,0.4800092593862294,0.3343198167155167,0.4211306158108824,0.25122499059944386,0.12213740458015267,105.8,0.062082445274389456
117,4,3,2,2,0.1,0.9,original,0.5694973760321849,0.1497865738308025,0.39034840448178026,0.21857884483436887,0.47903421597877527,0.33489548680413395,0.4212279684844754,0.24957801206853542,0.1357234314980794,105.8,0.062082445274389456
117,4,3,2,2,0.1,0.9,unseen_data,0.13043478260869565,0.2916610405434508,0.13043478260869565,0.2916610405434508,0.2,0.4472135954999579,0.15789473684210525,0.35306336486838785,0.0,105.8,0.062082445274389456
118,4,3,2,2,0.5,0.5,gaussian_noise,0.6120185863560704,0.1144126098672704,0.4821471776678553,0.24053903657862194,0.35348789959787996,0.25260182384947416,0.3692056596182115,0.21498113582017986,0.10057471264367816,105.8,0.062082445274389456
118,4,3,2,2,0.5,0.5,original,0.6069372394344905,0.10971154791197026,0.4764051038807365,0.24058435679428944,0.3324527681283082,0.23317911121397808,0.3527922156149799,0.2089227303513052,0.1023391812865497,105.8,0.062082445274389456
118,4,3,2,2,0.5,0.5,unseen_data,0.13043478260869565,0.2916610405434508,0.13043478260869565,0.2916610405434508,0.2,0.4472135954999579,0.15789473684210525,0.35306336486838785,0.0,105.8,0.062082445274389456
119,4,3,2,2,0.5,0.7,gaussian_noise,0.6117488909819953,0.14115542349170568,0.49126944131103906,0.24072190376633426,0.44692655261931213,0.2926523851066657,0.42859104113344537,0.22390076704307565,0.11488250652741515,105.8,0.062082445274389456
119,4,3,2,2,0.5,0.7,original,0.6101953651025526,0.13496579615988216,0.4955431077561638,0.24415290929051756,0.43392143402388805,0.2781361611907738,0.42070977958839106,0.21603266542582975,0.12368421052631579,105.8,0.062082445274389456
119,4,3,2,2,0.5,0.7,unseen_data,0.13043478260869565,0.2916610405434508,0.13043478260869565,0.2916610405434508,0.2,0.4472135954999579,0.15789473684210525,0.35306336486838785,0.0,105.8,0.062082445274389456
120,4,3,2,2,0.5,0.9,gaussian_noise,0.566269053852883,0.15401825760035986,0.3895820066275273,0.222879707223587,0.4800092593862294,0.3343198167155167,0.4210154618356232,0.2511912803001492,0.12213740458015267,105.8,0.062082445274389456
