dataset,scenario,order,smoothing_alpha,decision_mode,score_window,score_threshold,max_mapping_distance,time_decay_enabled,time_decay_rate,time_decay_min_weight,time_decay_candidate,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.995,0.05,decay_rate_0.995_min_0.05,0.5902006283541166,0.1501102806972965,0.4926978780078313,0.19592256951098497,0.600020587815241,0.3134791269062217,0.49067138230064183,0.1824954433682343,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.999,0.001,decay_rate_0.999_min_0.001,0.5950420364834014,0.14686049554235647,0.4967291934712783,0.1990125125430808,0.5875192037114411,0.31251896557844605,0.48736852607936676,0.1847262813477593,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.999,0.01,decay_rate_0.999_min_0.01,0.5950420364834014,0.14686049554235647,0.4967291934712783,0.1990125125430808,0.5875192037114411,0.31251896557844605,0.48736852607936676,0.1847262813477593,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.999,0.05,decay_rate_0.999_min_0.05,0.5939623651930412,0.14781735586693837,0.4952122131479537,0.20068161127283063,0.5845116849144486,0.3139432666250909,0.4852884489416593,0.1863173291249311,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,False,0.99,0.01,base_disabled,0.5953863286109842,0.1469375357132884,0.49497906896383964,0.20111904524242466,0.5790041411639419,0.3118467297483302,0.48356067717337425,0.18809576577307613,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.95,0.05,decay_rate_0.95_min_0.05,0.5291587628135671,0.17960229123372723,0.39239554756459555,0.16261635567911803,0.6420422590327756,0.3229373472295158,0.48052561095138435,0.21269739174002614,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.98,0.05,decay_rate_0.98_min_0.05,0.5291587628135671,0.17960229123372723,0.39239554756459555,0.16261635567911803,0.6420422590327756,0.3229373472295158,0.48052561095138435,0.21269739174002614,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.99,0.05,decay_rate_0.99_min_0.05,0.5286187770836026,0.17879319128512525,0.3915785112865733,0.16274064017410822,0.6365471780467284,0.3212575166868889,0.4782621167688646,0.2120026050029413,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.995,0.05,decay_rate_0.995_min_0.05,0.5280844939135225,0.17895067072882384,0.3904604605502019,0.16364084258313327,0.6350509186951075,0.3230727004644657,0.4769517874166654,0.21338160588092384,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.999,0.001,decay_rate_0.999_min_0.001,0.416682778363686,0.09947593372345463,0.34471438835570817,0.09750182556950746,0.7788843642959336,0.26994119212030204,0.47691204999204007,0.14538354095411035,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.999,0.01,decay_rate_0.999_min_0.01,0.416682778363686,0.09947593372345463,0.34471438835570817,0.09750182556950746,0.7788843642959336,0.26994119212030204,0.47691204999204007,0.14538354095411035,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.999,0.05,decay_rate_0.999_min_0.05,0.416682778363686,0.09947593372345463,0.34471438835570817,0.09750182556950746,0.7788843642959336,0.26994119212030204,0.47691204999204007,0.14538354095411035,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.995,0.001,decay_rate_0.995_min_0.001,0.416682778363686,0.09947593372345463,0.34471438835570817,0.09750182556950746,0.7788843642959336,0.26994119212030204,0.47691204999204007,0.14538354095411035,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.995,0.01,decay_rate_0.995_min_0.01,0.416682778363686,0.09947593372345463,0.34471438835570817,0.09750182556950746,0.7788843642959336,0.26994119212030204,0.47691204999204007,0.14538354095411035,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.995,0.05,decay_rate_0.995_min_0.05,0.416682778363686,0.09947593372345463,0.34471438835570817,0.09750182556950746,0.7788843642959336,0.26994119212030204,0.47691204999204007,0.14538354095411035,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.99,0.001,decay_rate_0.99_min_0.001,0.41614279263372156,0.09933238527220781,0.343878165861376,0.09718974151208364,0.7733892833098863,0.26818590189808456,0.4750737116380085,0.14472576445226595,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.99,0.01,decay_rate_0.99_min_0.01,0.41614279263372156,0.09933238527220781,0.343878165861376,0.09718974151208364,0.7733892833098863,0.26818590189808456,0.4750737116380085,0.14472576445226595,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.995,0.001,decay_rate_0.995_min_0.001,0.4156085094636414,0.10038219194648594,0.3431273407427035,0.09869742084372743,0.7718930239582653,0.27114538701681234,0.4740671965584037,0.1467432264837005,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.995,0.01,decay_rate_0.995_min_0.01,0.4156085094636414,0.10038219194648594,0.3431273407427035,0.09869742084372743,0.7718930239582653,0.27114538701681234,0.4740671965584037,0.1467432264837005,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,False,0.99,0.01,base_disabled,0.5451547623985828,0.1443538623673851,0.3941463615777333,0.15482282667913178,0.6139982871161601,0.3137840788630038,0.4730425300302867,0.20330600934561804,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,False,0.99,0.01,base_disabled,0.6021785295052722,0.14302291274854603,0.49885965556728556,0.20744733481049124,0.5475112857515061,0.31099487244954077,0.4712839167160409,0.19639157956404033,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.995,0.001,decay_rate_0.995_min_0.001,0.4148872867721534,0.10239565370310989,0.34115022092646763,0.10106661353361973,0.7624116400727504,0.27447771737292787,0.47035522180051426,0.14959922211109627,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.995,0.01,decay_rate_0.995_min_0.01,0.4148872867721534,0.10239565370310989,0.34115022092646763,0.10106661353361973,0.7624116400727504,0.27447771737292787,0.47035522180051426,0.14959922211109627,0.05091218372849919,233.6,423.2
